,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
974,False,False,0.0029584588584012,5522.4361,2513.5714,7,1.20-discrimination-based + Wilcoxon 10100%,77,20,2
975,False,False,0.1034508638322431,17401.468999999997,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,79,20,2
976,False,False,1.0000000000000002,2807.2641,2513.5714,601,1.20-discrimination-based + Wilcoxon 10100%,80,20,2
977,False,False,0.0023753109278918,4796.0879,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,81,20,2
978,False,False,0.0047929387418078,3841.6723,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,83,20,2
979,False,False,0.0021042170105715,4000.4429,2513.5714,7,1.20-discrimination-based + Wilcoxon 10100%,85,20,2
980,False,False,0.1034569144321773,17403.902000000002,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,87,20,2
981,False,False,0.1034421776821569,17404.854,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,90,20,2
982,False,False,0.0066555278198518,3041.7272000000003,2513.5714,13,1.20-discrimination-based + Wilcoxon 10100%,91,20,2
983,False,False,0.1034455199472874,17404.572,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,92,20,2
984,False,False,0.1034537272110453,17401.576999999997,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,93,20,2
985,False,False,0.1034462566506735,17401.809,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,94,20,2
986,False,False,0.0474387042570919,12920.5384,2513.5714,12,1.20-discrimination-based + Wilcoxon 10100%,96,20,2
987,False,False,0.103445117890926,17405.326,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,97,20,2
988,True,False,0.1830162610634192,2314.0676000000003,2513.5714,48,1.20-discrimination-based + Wilcoxon 10100%,98,20,2
989,False,False,0.0018669166890185,3769.263,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,99,20,2
990,False,False,0.0034568365694652,4115.7572,2656.5226999999995,9,1.20-discrimination-based + Wilcoxon 10100%,2,20,7
991,False,False,0.0018801391070904,5025.106900000001,2656.5226999999995,7,1.20-discrimination-based + Wilcoxon 10100%,3,20,7
992,False,False,0.0027039878976388,4272.356400000001,2656.5226999999995,7,1.20-discrimination-based + Wilcoxon 10100%,5,20,7
993,False,False,0.002386001964361,2709.8888,2656.5226999999995,6,1.20-discrimination-based + Wilcoxon 10100%,6,20,7
994,False,False,0.0020882144745043,3442.0315,2656.5226999999995,6,1.20-discrimination-based + Wilcoxon 10100%,7,20,7
995,False,False,0.1057090692025877,17032.181,2656.5226999999995,6,1.20-discrimination-based + Wilcoxon 10100%,8,20,7
